,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011621120098880056,3.5676651517528626,"[-335.29998779296875, -13.899993896484375]",True,False
1,1,0.02401895655430053,3.5800644905025365,"[-334.20001220703125, -14.399993896484375]",True,False
2,2,0.03507975081129189,3.591124383382976,"[-334.6000061035156, -14.600006103515625]",True,False
3,3,0.0468240891136702,3.6028693226030555,"[-333.3999938964844, -15.5]",True,False
4,4,0.05857503751258264,3.6146199705426625,"[-333.20001220703125, -15.799987792968807]",True,False
5,5,0.07039358916836136,3.62643792128074,"[-334.0, -14.79998779296875]",True,False
6,6,0.0821259091135289,3.638170541685213,"[-333.5, -15.0]",True,False
7,7,0.09388286669081936,3.6499274992620485,"[-331.3999938964844, -13.600006103515682]",True,False
8,8,0.10561879214310466,3.6616637251736392,"[-330.79998779296875, -12.29998779296875]",True,False
9,9,0.11745416949861465,3.6734991025291492,"[-330.5, -12.29998779296875]",True,False
10,10,0.1291417210650252,3.685186654095105,"[-330.29998779296875, -12.700012207031307]",True,False
11,11,0.14089897910071159,3.6969436116723955,"[-327.8999938964844, -13.0]",True,False
12,12,0.15265233117088428,3.7086975646602696,"[-327.6000061035156, -13.70001220703125]",True,False
13,13,0.16437834147882313,3.720422974050507,"[-326.20001220703125, -14.5]",True,False
14,14,0.1761334963025547,3.732193452278807,"[-328.1000061035156, -13.100006103515568]",True,False
15,15,0.1878817405704467,3.7439266736009813,"[-326.1000061035156, -13.999999999999943]",True,False
16,16,0.19967775780742159,3.7557223903791055,"[-324.5, -14.399993896484375]",True,False
17,17,0.21146506173545276,3.76751119660139,"[-323.8999938964844, -15.600006103515625]",True,False
18,18,0.22326438402023996,3.7793102184273266,"[-323.3999938964844, -14.5]",True,False
19,19,0.2350252475630441,3.791071382429436,"[-323.29998779296875, -13.29998779296875]",True,False
20,20,0.24678430835274412,3.802830743677532,"[-322.6000061035156, -12.899993896484318]",True,False
21,21,0.25854547235439895,3.814590104926083,"[-321.0, -16.100006103515625]",True,False
22,22,0.27031384737074404,3.826358780400824,"[-321.29998779296875, -14.700012207031307]",True,False
23,23,0.2820945412022411,3.8381394742327757,"[-320.79998779296875, -16.200012207031193]",True,False
24,24,0.29380612948216367,3.849850461594997,"[-321.6000061035156, -16.200012207031193]",True,False
25,25,0.3055699976143842,3.861614930644919,"[-321.8999938964844, -15.20001220703125]",True,False
26,26,0.3173903520237218,3.8734349845954057,"[-320.70001220703125, -15.399993896484375]",True,False
27,27,0.3290941283717075,3.8851387609433914,"[-320.70001220703125, -14.700012207031307]",True,False
28,28,0.34084928319543906,3.896893915766668,"[-320.3999938964844, -13.799987792968807]",True,False
29,29,0.35260173388860494,3.908646366459834,"[-319.1000061035156, -14.700012207031307]",True,False
30,30,0.3643610951367009,3.920406328626086,"[-314.29998779296875, -15.0]",True,False
31,31,0.3761195550082448,3.9321644880387794,"[-288.8999938964844, -13.799987792968807]",True,False
32,32,0.3878783153390941,3.9439226474514726,"[-291.20001220703125, -11.999999999999943]",True,False
33,33,0.399642784389016,3.9556880178784013,"[-290.5, -13.100006103515568]",True,False
