,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.01157774839339254,292.2970869947576,"[-321.79998779296875, -6.899993896484375]",True,False
1,1,0.024227822110333364,292.3097382702963,"[-322.1000061035156, -5.200012207031307]",True,False
2,2,0.034930944833831745,292.32044109256367,"[-321.6000061035156, -4.79998779296875]",True,False
3,3,0.04670128513862437,292.33221143286846,"[-322.6000061035156, -5.5]",True,False
4,4,0.05844218081347208,292.3439523285442,"[-323.0, -6.20001220703125]",True,False
5,5,0.07020831474346778,292.3557184624733,"[-322.0, -8.399993896484375]",True,False
6,6,0.08204325295901072,292.36755310023364,"[-322.70001220703125, -7.399993896484432]",True,False
7,7,0.0937766372499027,292.37928678497974,"[-321.70001220703125, -5.100006103515625]",True,False
8,8,0.10554397300074925,292.3910538202754,"[-323.5, -3.899993896484432]",True,False
9,9,0.11731040738504817,292.4028208555701,"[-325.1000061035156, -4.100006103515682]",True,False
10,10,0.12905671125736262,292.414566558532,"[-322.1000061035156, -7.600006103515568]",True,False
11,11,0.14080872378326603,292.4263188715131,"[-299.8999938964844, -13.899993896484375]",True,False
12,12,0.15254691536028986,292.4380570630901,"[-297.1000061035156, -6.100006103515682]",True,False
13,13,0.16433708572094474,292.4498475339069,"[-302.20001220703125, -6.20001220703125]",True,False
14,14,0.17605755042950477,292.46156739770413,"[-301.6000061035156, -9.600006103515682]",True,False
15,15,0.1878098634106209,292.47331971068525,"[-297.79998779296875, -9.0]",True,False
16,16,0.19960694424571557,292.48511709197555,"[-296.3999938964844, -9.399993896484432]",True,False
17,17,0.21145179748964438,292.4969619452204,"[-297.29998779296875, -9.799987792968693]",True,False
18,18,0.22309414379378723,292.5086039910693,"[-296.70001220703125, -11.20001220703125]",True,False
19,19,0.23485697271371464,292.52036681998834,"[-296.6000061035156, -11.100006103515568]",True,False
20,20,0.2466318198494264,292.5321419675802,"[-297.1000061035156, -13.0]",True,False
21,21,0.25839254558195535,292.5439023928566,"[-295.6000061035156, -10.500000000000057]",True,False
22,22,0.27015056721484143,292.5556607149456,"[-295.0, -9.20001220703125]",True,False
23,23,0.28189536881109234,292.56740551654093,"[-295.6000061035156, -10.899993896484318]",True,False
24,24,0.2936981582988665,292.5792086064848,"[-294.6000061035156, -11.799987792968693]",True,False
25,25,0.3054432603503301,292.59095310762496,"[-295.5, -11.20001220703125]",True,False
26,26,0.3171868601239112,292.60269700785466,"[-295.6000061035156, -11.5]",True,False
27,27,0.32934598971678497,292.61485613744753,"[-293.8999938964844, -11.899993896484375]",True,False
28,28,0.3411307518808826,292.62664120006684,"[-292.79998779296875, -11.999999999999943]",True,False
29,29,0.35287705575410655,292.63838720348394,"[-292.6000061035156, -12.29998779296875]",True,False
30,30,0.36470658577218273,292.65021673350293,"[-293.0, -12.600006103515625]",True,False
31,31,0.37638348444761505,292.66189363217745,"[-293.20001220703125, -13.5]",True,False
32,32,0.3881682466117127,292.6736786947977,"[-292.70001220703125, -13.5]",True,False
33,33,0.3999205595928288,292.68543070732267,"[-292.29998779296875, -14.399993896484375]",True,False
34,34,0.4117191427048965,292.69722929043473,"[-293.29998779296875, -14.600006103515625]",True,False
35,35,0.42344681834310904,292.70895696607295,"[-294.0, -15.70001220703125]",True,False
36,36,0.43520273678859667,292.720713785885,"[-290.29998779296875, -17.600006103515625]",True,False
37,37,0.4469670679854971,292.7324781170819,"[-226.79998779296875, -44.29998779296875]",False,False
38,38,0.45881252213985135,292.74432357123624,"[-166.29998779296875, -42.29998779296875]",False,False
39,39,0.4704801066982327,292.7559908553394,"[-92.70001220703125, -62.4000244140625]",False,False
40,40,0.4822351237771727,292.7677452715079,"[-88.4000244140625, -72.90002441406256]",False,False
41,41,0.49401718184253696,292.77952702911807,"[-87.5, -76.2000122070312]",False,False
42,42,0.5058382991101098,292.79134814638473,"[-84.79998779296875, -77.49999999999994]",False,False
43,43,0.517553956532538,292.80306380380716,"[-84.70001220703125, -80.0999755859375]",False,False
44,44,0.5293083727010526,292.8148182199757,"[-82.20001220703125, -80.70001220703125]",False,False
45,45,0.5410570802168877,292.82656752840285,"[-81.79998779296875, -79.79998779296875]",False,False
46,46,0.5528376360052789,292.8383474832799,"[-79.70001220703125, -81.4000244140625]",False,False
47,47,0.564570419384836,292.8500805671156,"[-81.0, -80.5]",False,False
48,48,0.5763065077744614,292.8618163550491,"[-80.20001220703125, -79.7000122070312]",False,False
49,49,0.5880630271303744,292.873572874405,"[-80.79998779296875, -78.9000244140625]",False,False
50,50,0.5998330669799543,292.8853429142546,"[-79.0999755859375, -78.5]",False,False
51,51,0.6115832767727625,292.8970934245035,"[-80.0, -79.20001220703125]",False,False
