,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.145226008204645,421.1102747336281,"[157.9000244140625, -764.199951171875]",False,None,False,None
1,1,1.1562795914478556,421.12132921824787,"(99999, 99999)",False,None,False,None
2,2,1.1677886704151206,421.1328370953797,"(99999, 99999)",False,None,False,None
3,3,1.1795627541505382,421.14461117911515,"(99999, 99999)",False,None,False,None
4,4,1.191334133755845,421.15638315963815,"(99999, 99999)",False,None,False,None
5,5,1.2031166303409009,421.16816625714137,"(99999, 99999)",False,None,False,None
6,6,1.2148531567113423,421.1799027835118,"(99999, 99999)",False,None,False,None
7,7,1.2266119170421916,421.19166184430105,"(99999, 99999)",False,None,False,None
8,8,1.2384493976096564,421.2035002262455,"(99999, 99999)",False,None,False,None
9,9,1.2501375500937684,421.2151868764354,"[100.20001220703125, -761.0999755859375]",False,None,False,None
10,10,1.2619122347473422,421.22696246246505,"[105.79998779296875, -761.9000244140625]",False,None,False,None
11,11,1.2736694927830285,421.23871851866534,"[108.20001220703125, -762.300048828125]",False,None,False,None
12,12,1.285461604054035,421.2505109303952,"[116.9000244140625, -763.5000000000001]",False,None,False,None
13,13,1.2971837083960054,421.26225106227275,"[120.0999755859375, -764.0]",False,None,False,None
14,14,1.3089523838712012,421.2740014097535,"[125.20001220703125, -764.8000488281251]",False,None,False,None
15,15,1.32074780019002,421.28579742699003,"[127.70001220703125, -765.1999511718749]",False,None,False,None
16,16,1.3325089641916747,421.29755859099214,"[128.29998779296875, -765.300048828125]",False,None,False,None
17,17,1.344278240584572,421.3093278673846,"[129.5, -765.5]",False,None,False,None
18,18,1.3560108609890449,421.3210601873302,"[127.79998779296875, -765.300048828125]",False,None,False,None
19,19,1.3677753300389668,421.332824956839,"[131.0999755859375, -765.6999511718751]",False,None,False,None
20,20,1.3795166637519287,421.3445662905524,"[136.29998779296875, -766.4999999999999]",False,None,False,None
21,21,1.3912865410625272,421.35633586740414,"[133.0, -766.0]",False,None,False,None
22,22,1.4030245697276769,421.36807359561,"[134.5999755859375, -766.199951171875]",False,None,False,None
23,23,1.4148545388225102,421.3799035647048,"[132.79998779296875, -766.0]",False,None,False,None
24,24,1.426573638575519,421.3916229649167,"[135.0, -766.300048828125]",False,None,False,None
25,25,1.4383678530584803,421.40343039959225,"[130.20001220703125, -765.5999755859375]",False,None,False,None
26,26,1.4500926615310163,421.4151422883315,"[130.20001220703125, -765.5999755859375]",False,None,False,None
27,27,1.4618300892784646,421.42687821378377,"[128.70001220703125, -765.4000244140625]",False,None,False,None
28,28,1.4735903519035674,421.4386387768677,"[121.5, -764.3000488281249]",False,None,False,None
29,29,1.4853647360978357,421.45041316106244,"[117.4000244140625, -763.699951171875]",False,None,False,None
30,30,1.4971126799073318,421.46216080441263,"[113.9000244140625, -762.9999999999999]",False,None,False,None
31,31,1.5088702384018688,421.4739183629076,"[118.9000244140625, -763.699951171875]",False,None,False,None
32,32,1.520606163854609,421.48565428836037,"[116.5, -763.4000244140624]",False,None,False,None
33,33,1.5323763416240581,421.4974244661298,"[119.0999755859375, -763.699951171875]",False,None,False,None
34,34,1.5441170744193187,421.5091651989251,"[123.9000244140625, -764.4000244140625]",False,None,False,None
35,35,1.5558632154752559,421.520911339981,"[123.20001220703125, -764.199951171875]",False,None,False,None
36,36,1.5676577304175225,421.5327058549228,"[126.0999755859375, -764.5999755859375]",False,None,False,None
37,37,1.5794173921244692,421.5444655166302,"[128.79998779296875, -765.0]",False,None,False,None
38,38,1.5912206203756796,421.556268744881,"[131.29998779296875, -765.300048828125]",False,None,False,None
39,39,1.6029078714827847,421.5679562964474,"[133.5999755859375, -765.5999755859375]",False,None,False,None
40,40,1.6147414460847358,421.57978957059004,"[137.29998779296875, -766.0]",False,None,False,None
41,41,1.6265233417520903,421.59157146625785,"[135.5999755859375, -765.6999511718751]",False,None,False,None
42,42,1.6382559621565633,421.60330679079243,"[140.5, -766.199951171875]",False,None,False,None
43,43,1.6499483210654944,421.6149967460301,"[141.5, -766.199951171875]",False,None,False,None
44,44,1.6617581594127842,421.6268062839181,"[144.0, -766.4000244140625]",False,None,False,None
45,45,1.6735352477371634,421.6385839731606,"[146.5, -766.5999755859376]",False,None,False,None
46,46,1.685278384204139,421.65032650870944,"[147.5, -766.4000244140625]",False,None,False,None
47,47,1.6970028922173697,421.662051317182,"[146.29998779296875, -766.300048828125]",False,None,False,None
48,48,1.7087877924741406,421.6738359169799,"[146.29998779296875, -766.300048828125]",False,None,False,None
49,49,1.7205522615240625,421.6856009869475,"[146.5999755859375, -766.199951171875]",False,None,False,None
50,50,1.7323269461776363,421.69737507068294,"[142.0999755859375, -765.6999511718751]",False,None,False,None
51,51,1.7440508532731656,421.7090992782378,"[143.0, -765.9000244140625]",False,None,False,None
52,52,1.755839659495905,421.7208877840012,"[141.79998779296875, -765.5]",False,None,False,None
53,53,1.767571378523371,421.7326195030291,"[142.0999755859375, -765.800048828125]",False,None,False,None
54,54,1.7793403544574176,421.7443884789627,"[142.0999755859375, -765.6999511718751]",False,None,False,None
55,55,1.7910831904650877,421.7561313149704,"[144.20001220703125, -765.6999511718751]",False,None,False,None
