,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.132315290355109,462.40226393801095,"[-265.20001220703125, -10.79998779296875]",True,None,False,None
1,1,1.1444065725954715,462.4143552202513,"[-264.6000061035156, -9.799987792968693]",True,None,False,None
2,2,1.1555835421313532,462.42553128839427,"[-264.8999938964844, -10.399993896484375]",True,None,False,None
3,3,1.1673292904870323,462.43727733721425,"[-262.79998779296875, -10.700012207031307]",True,None,False,None
4,4,1.179067527236839,462.44901527349975,"[-263.79998779296875, -10.299987792968807]",True,None,False,None
5,5,1.190831603911647,462.46077935017456,"[-264.6000061035156, -10.79998779296875]",True,None,False,None
6,6,1.2026254265474563,462.47257317280855,"[-262.3999938964844, -11.5]",True,None,False,None
7,7,1.2143570530824945,462.4843050998097,"[-262.29998779296875, -11.899993896484375]",True,None,False,None
8,8,1.2261127167585073,462.4960604630214,"[-262.3999938964844, -7.70001220703125]",True,None,False,None
9,9,1.2379290742137528,462.50787742140346,"[-262.3999938964844, -14.600006103515625]",True,None,False,None
10,10,1.249687742531023,462.51963578925825,"[-262.6000061035156, -14.899993896484432]",True,None,False,None
11,11,1.261430185781137,462.53137793204223,"[-262.5, -18.899993896484432]",True,None,False,None
12,12,1.2731888540984073,462.5431366003613,"[-252.20001220703125, -38.79998779296875]",False,None,False,None
13,13,1.284938508490086,462.554886254753,"[-241.79998779296875, -161.4000244140625]",False,None,False,None
14,14,1.2967653821924614,462.5667146307751,"[-201.79998779296875, -284.5999755859375]",False,None,False,None
15,15,1.3084922013003961,462.57844084895623,"[-185.5, -380.0999755859375]",False,None,False,None
16,16,1.3203307931089512,462.59027944076297,"[-193.20001220703125, -442.0999755859375]",False,None,False,None
17,17,1.3320107397939864,462.60196058930705,"[-170.60000610351562, -477.5999755859375]",False,None,False,None
18,18,1.3438036610368727,462.6137523086927,"[-173.29998779296875, -503.09997558593744]",False,None,False,None
19,19,1.3555364894309605,462.62548423569206,"[-142.60000610351562, -511.4999999999999]",False,None,False,None
20,20,1.3672990637842304,462.6372468100453,"[-129.0, -486.4000244140626]",False,None,False,None
21,21,1.3790345963552681,462.6489823426182,"[-122.79998779296875, -445.50000000000006]",False,None,False,None
22,22,1.390790260031281,462.6607380062942,"[-103.79998779296875, -421.90002441406256]",False,None,False,None
23,23,1.402618335590887,462.6725663823181,"[-111.20001220703125, -429.29998779296875]",False,None,False,None
24,24,1.4143355398427957,462.68428358657,"[-147.10000610351562, -477.79998779296875]",False,None,False,None
25,25,1.4260770816999866,462.6960248279611,"[-149.39999389648438, -539.0999755859375]",False,None,False,None
26,26,1.4378429611588217,462.70779070742174,"[-149.29998779296875, -575.699951171875]",False,None,False,None
27,27,1.4496346805444773,462.7195824268074,"[-123.79998779296875, -589.1999511718749]",False,None,False,None
28,28,1.4613542885108473,462.73130203477376,"[-107.79998779296875, -598.8000488281249]",False,None,False,None
29,29,1.4731111540440907,462.7430592007713,"[-107.20001220703125, -605.4999999999999]",False,None,False,None
30,30,1.484879437219206,462.7548271834803,"[-118.0, -607.6999511718749]",False,None,False,None
31,31,1.4966942923510942,462.766642038614,"[-108.5999755859375, -608.1999511718751]",False,None,False,None
32,32,1.5083931682838738,462.7783412150111,"[-94.70001220703125, -606.699951171875]",False,None,False,None
33,33,1.5201635547091428,462.79011130097024,"[-93.0, -605.4999999999999]",False,None,False,None
34,34,1.5319315374181315,462.80187928368105,"[-78.79998779296875, -603.0]",False,None,False,None
35,35,1.543685698774425,462.8136334450355,"[-96.4000244140625, -604.5]",False,None,False,None
36,36,1.5554855306945683,462.82543357742,"[-93.20001220703125, -605.199951171875]",False,None,False,None
37,37,1.5672021340178617,462.8371501807451,"[-96.4000244140625, -605.4999999999999]",False,None,False,None
38,38,1.5789602014083357,462.84890824813374,"[-96.5999755859375, -605.800048828125]",False,None,False,None
39,39,1.5907308882960933,462.8606789350233,"[-99.0999755859375, -606.3000488281249]",False,None,False,None
40,40,1.6024955658995168,462.87244331216243,"[-99.29998779296875, -606.699951171875]",False,None,False,None
41,41,1.6142845811064035,462.8842326278336,"[-99.4000244140625, -606.8000488281249]",False,None,False,None
42,42,1.626004489537081,462.8959522358,"[-102.20001220703125, -607.0999755859375]",False,None,False,None
43,43,1.6377709699263505,462.90771901665175,"[-104.0999755859375, -607.4000244140625]",False,None,False,None
44,44,1.6495335442796204,462.91948159100684,"[-106.5, -607.6999511718749]",False,None,False,None
45,45,1.6612300164979388,462.93117776276085,"[-108.5999755859375, -607.800048828125]",False,None,False,None
46,46,1.6729883843527205,462.94293613061564,"[-110.20001220703125, -608.0]",False,None,False,None
47,47,1.6847969297359668,462.9547449764632,"[-110.4000244140625, -608.0999755859375]",False,None,False,None
48,48,1.696695914857628,462.9666448629778,"[-110.5999755859375, -608.0]",False,None,False,None
49,49,1.7083509230105847,462.9782995706664,"[-61.20001220703125, -602.0999755859375]",False,None,False,None
50,50,1.720112295508443,462.9900618445554,"[32.0, -592.0999755859375]",False,None,False,None
51,51,1.7318652550056868,463.00181420312583,"[59.5, -586.699951171875]",False,None,False,None
52,52,1.7436455567494704,463.0135942044053,"[97.79998779296875, -591.5999755859375]",False,None,False,None
53,53,1.7554417830997409,463.0253910316824,"[123.4000244140625, -597.4000244140625]",False,None,False,None
54,54,1.767148170638393,463.03709681829423,"[132.70001220703125, -596.5999755859375]",False,None,False,None
55,55,1.7789185570636619,463.0488678056463,"[126.5, -596.0999755859375]",False,None,False,None
56,56,1.790765862333501,463.06071450998934,"[128.20001220703125, -594.300048828125]",False,None,False,None
57,57,1.8024364946286369,463.07238454135404,"[128.5999755859375, -591.9000244140626]",False,None,False,None
58,58,1.8141768346267781,463.084124881354,"[129.0999755859375, -590.5999755859376]",False,None,False,None
59,59,1.8259409113015863,463.0958889580288,"[129.0, -588.5999755859375]",False,None,False,None
60,60,1.8377052884407021,463.1076533351679,"[127.0999755859375, -586.800048828125]",False,None,False,None
61,61,1.8494825855432282,463.11943063227045,"[128.0999755859375, -585.800048828125]",False,None,False,None
62,62,1.8612217236859578,463.13116977041136,"[129.20001220703125, -585.5]",False,None,False,None
63,63,1.8729806924675358,463.14292873919476,"[128.79998779296875, -585.300048828125]",False,None,False,None
64,64,1.8847417645010864,463.1546901116908,"[127.5, -584.0]",False,None,False,None
65,65,1.8965710419179231,463.1665190886433,"[129.70001220703125, -582.5999755859376]",False,None,False,None
66,66,1.9083104805231415,463.17825882771467,"[127.20001220703125, -581.1999511718749]",False,None,False,None
67,67,1.9200255815267155,463.1899736282521,"[128.29998779296875, -581.6999511718749]",False,None,False,None
68,68,1.9317926628446003,463.20174070957,"[127.0999755859375, -580.5]",False,None,False,None
69,69,1.9436063161192578,463.2135540623822,"[127.79998779296875, -580.199951171875]",False,None,False,None
70,70,1.9553448533333722,463.2252932005249,"[128.5999755859375, -580.8000488281251]",False,None,False,None
71,71,1.9670677664071263,463.2370155126682,"[126.0, -579.699951171875]",False,None,False,None
72,72,1.978848969543833,463.24879671580493,"[128.4000244140625, -580.5]",False,None,False,None
73,73,1.9906304731448472,463.26057851987025,"[124.0999755859375, -580.199951171875]",False,None,False,None
74,74,2.0024170846372726,463.2723648309002,"[192.0, -588.8000488281251]",False,None,False,None
