,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1263424571116047,245.2774521527499,"[-192.60000610351562, -197.5999755859375]",False,None,False,None
1,1,1.1333075744387315,245.28441727007703,"[-206.79998779296875, -180.4000244140625]",False,None,False,None
2,2,1.1449729892156029,245.2960820839453,"[-197.20001220703125, -162.29998779296875]",False,None,False,None
3,3,1.1567465673178958,245.3078556620494,"[-175.79998779296875, -151.40002441406244]",False,None,False,None
4,4,1.1685438812619395,245.31965327644684,"[-161.20001220703125, -131.70001220703125]",False,None,False,None
5,5,1.1802814049224253,245.33140582279157,"[-162.5, -99.20001220703125]",False,None,False,None
6,6,1.1920363548979367,245.34314575008284,"[-162.29998779296875, -75.0]",False,None,False,None
7,7,1.2037886007892666,245.35489769551896,"[-159.79998779296875, -32.20001220703125]",False,None,False,None
8,8,1.2155657843359222,245.36667487906743,"[-151.5, -6.79998779296875]",False,None,False,None
9,9,1.2272966980144702,245.37840579274598,"[-155.89999389648438, 7.200012207031193]",False,None,False,None
10,10,1.2390567557031318,245.39016585043282,"[-147.79998779296875, 21.299987792968693]",False,None,False,None
11,11,1.2508138088523992,245.4019229035839,"[-34.79998779296875, 45.100006103515625]",False,None,False,None
12,12,1.2626264459340746,245.41373614157237,"[-27.20001220703125, 64.60000610351562]",False,None,False,None
13,13,1.2743357269482658,245.42544482167978,"[-6.79998779296875, 83.5]",False,None,False,None
14,14,1.286124928643403,245.4372340233749,"[-6.70001220703125, 98.89999389648449]",False,None,False,None
15,15,1.2978594477681327,245.44896884295304,"[0.9000244140625, 111.70001220703125]",False,None,False,None
16,16,1.3096354294993944,245.46075984736854,"[7.0, 123.89999389648426]",False,None,False,None
17,17,1.321426433916713,245.47253552864822,"[-13.20001220703125, 122.10000610351562]",False,None,False,None
18,18,1.3331528407907172,245.48427695820646,"[3.5, 128.60000610351562]",False,None,False,None
19,19,1.3448996785155032,245.4960093741538,"[-218.79998779296875, 79.39999389648438]",False,None,False,None
20,20,1.3566726557110087,245.50778175044252,"[-232.79998779296875, 85.29998779296864]",False,None,False,None
21,21,1.3684795841727464,245.51958897935765,"[-222.10000610351562, 94.10000610351562]",False,None,False,None
22,22,1.3802092960377195,245.53131959258462,"[-242.10000610351562, 91.70001220703125]",False,None,False,None
23,23,1.3919411110782676,245.54305080671656,"[-235.79998779296875, 95.20001220703125]",False,None,False,None
24,24,1.403703572395898,245.5548129675808,"[-243.0, 99.79998779296875]",False,None,False,None
25,25,1.4155483580216242,245.56665775320653,"[-237.29998779296875, 103.79998779296875]",False,None,False,None
26,26,1.427244118620365,245.57835411471206,"[-239.79998779296875, 102.39999389648438]",False,None,False,None
27,27,1.4389807409206696,245.59008983565036,"[-232.39999389648438, 104.0]",False,None,False,None
28,28,1.45075491992975,245.60186401466126,"[-238.0, 107.89999389648438]",False,None,False,None
29,29,1.4625438211714936,245.6136532163564,"[-239.29998779296875, 105.0]",False,None,False,None
30,30,1.4742771384808293,245.62538653366573,"[-237.5, 105.70001220703125]",False,None,False,None
31,31,1.4860459093251848,245.63715530450827,"[-239.5, 106.70001220703125]",False,None,False,None
32,32,1.4978474296203785,245.64895682480528,"[-239.10000610351562, 106.29998779296875]",False,None,False,None
33,33,1.5095813478365017,245.6606907430214,"[-240.0, 107.70001220703125]",False,None,False,None
34,34,1.5213329928210442,245.67245260343043,"[-241.89999389648438, 107.79998779296864]",False,None,False,None
35,35,1.5330963554988557,245.68420545022855,"[-241.29998779296875, 107.89999389648438]",False,None,False,None
36,36,1.5448233632796473,245.69593245801116,"[-242.29998779296875, 101.5]",False,None,False,None
37,37,1.557007962024727,245.70811705675442,"[-239.5, 103.79998779296875]",False,None,False,None
38,38,1.568747288407394,245.71985638313708,"[-242.20001220703125, 107.60000610351562]",False,None,False,None
39,39,1.5805244719540497,245.73163386713895,"[-242.39999389648438, 104.5]",False,None,False,None
40,40,1.5922887359920423,245.74339813117695,"[-244.39999389648438, 104.29998779296875]",False,None,False,None
41,41,1.604056305021004,245.7551657002059,"[-244.10000610351562, 105.10000610351562]",False,None,False,None
