,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1297809589996177,827.6724774741087,"[-246.20001220703125, -41.0999755859375]",False,None,False,None
1,1,1.1455022878180898,827.688215327973,"[-253.20001220703125, -39.59997558593744]",False,None,False,None
2,2,1.1567026642260316,827.6993994797922,"[-271.6000061035156, -32.70001220703125]",True,None,False,None
3,3,1.168481417284056,827.7111779323932,"[-272.20001220703125, -29.399993896484375]",True,None,False,None
4,4,1.1802842067700112,827.7229816232466,"[-267.8999938964844, -32.49999999999994]",True,None,False,None
5,5,1.1920190933378763,827.7347153079936,"[-266.0, -32.4000244140625]",True,None,False,None
6,6,1.2037587871927826,827.7464712264373,"[-266.1000061035156, -33.00000000000006]",True,None,False,None
7,7,1.215531531142915,827.758227745795,"[-268.79998779296875, -32.0]",True,None,False,None
8,8,1.2273093828298443,827.770021521621,"[-270.29998779296875, -30.100006103515568]",True,None,False,None
9,9,1.2390637989992683,827.7817606145618,"[-269.6000061035156, -32.49999999999994]",True,None,False,None
10,10,1.2507830618851585,827.7934795769943,"[-270.1000061035156, -31.899993896484432]",True,None,False,None
11,11,1.2625615144861513,827.8052589309627,"[-267.70001220703125, -34.79998779296875]",True,None,False,None
12,12,1.2743333570688264,827.8170451954029,"[-266.29998779296875, -36.90002441406244]",False,None,False,None
13,13,1.2861163164998288,827.828812831609,"[-267.6000061035156, -36.5999755859375]",False,None,False,None
14,14,1.2978487994259922,827.8405459154419,"[-269.79998779296875, -35.00000000000006]",True,None,False,None
15,15,1.3095854887251335,827.8522817033772,"[-267.8999938964844, -39.0999755859375]",False,None,False,None
16,16,1.3213669458782533,827.8640634609874,"[-269.20001220703125, -39.29998779296875]",False,None,False,None
17,17,1.3331111465631693,827.8758079621293,"[-271.0, -35.20001220703131]",True,None,False,None
18,18,1.3449001151057018,827.8875969306682,"[-269.79998779296875, -33.40002441406244]",True,None,False,None
19,19,1.3566635449351452,827.8993600600443,"[-269.8999938964844, -33.00000000000006]",True,None,False,None
20,20,1.3683864132872259,827.9110832288497,"[-269.70001220703125, -32.5999755859375]",True,None,False,None
21,21,1.380148941749212,827.9228457573154,"[-269.3999938964844, -37.20001220703131]",True,None,False,None
22,22,1.3919937949940504,827.9346900096461,"[-267.1000061035156, -37.70001220703125]",False,None,False,None
23,23,1.403710654238239,827.9464059675229,"[-268.79998779296875, -40.29998779296881]",False,None,False,None
24,24,1.4154091857017193,827.95810449899,"[-269.5, -34.70001220703119]",True,None,False,None
25,25,1.4272492316595162,827.9699451458582,"[-271.20001220703125, -33.9000244140625]",True,None,False,None
26,26,1.4389423549255298,827.9816382691242,"[-268.20001220703125, -35.79998779296875]",True,None,False,None
27,27,1.4506919638079125,827.9933875775496,"[-268.29998779296875, -37.70001220703125]",False,None,False,None
28,28,1.4624529899956542,828.0051486037373,"[-265.8999938964844, -39.20001220703125]",False,None,False,None
29,29,1.4742461649111647,828.0169417786528,"[-266.0, -38.09997558593756]",False,None,False,None
30,30,1.4859780469269026,828.0286736606686,"[-265.5, -39.70001220703125]",False,None,False,None
31,31,1.4977525936046732,828.0404482073463,"[-266.8999938964844, -37.79998779296869]",False,None,False,None
32,32,1.5095037047649384,828.0521996189636,"[-271.1000061035156, -36.79998779296875]",True,None,False,None
