,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.6154059107389003,1254.7854342827425,"[-249.39999389648438, -133.09997558593744]",False,None,False,None
1,1,1.6295228077196953,1254.7995698079578,"[-191.20001220703125, -259.4000244140625]",False,None,False,None
2,2,1.6402728014850254,1254.8103026757656,"[-182.89999389648438, -443.4000244140625]",False,None,False,None
3,3,1.6520055848650372,1254.8220354591456,"[-153.39999389648438, -583.0999755859376]",False,None,False,None
4,4,1.6637906474843476,1254.833819920854,"[-102.5999755859375, -668.9000244140625]",False,None,False,None
5,5,1.6755516736716345,1254.8455809470413,"[-98.79998779296875, -740.199951171875]",False,None,False,None
6,6,1.6873232157981874,1254.8573527896235,"(99999, 99999)",False,None,False,None
7,7,1.699040375497134,1254.8690702497777,"(99999, 99999)",False,None,False,None
8,8,1.7107944912104358,1254.880824365491,"(99999, 99999)",False,None,False,None
9,9,1.7226525644919093,1254.8926818378616,"(99999, 99999)",False,None,False,None
10,10,1.7343378759182997,1254.9043674497436,"(99999, 99999)",False,None,False,None
11,11,1.7460904893546285,1254.9161203636352,"(99999, 99999)",False,None,False,None
12,12,1.7578304836642928,1254.9278588556674,"(99999, 99999)",False,None,False,None
13,13,1.7695587602129308,1254.9395871322165,"(99999, 99999)",False,None,False,None
14,14,1.7813294009729361,1254.9513577729765,"(99999, 99999)",False,None,False,None
15,15,1.7930582784324542,1254.9630863499808,"[203.9000244140625, -852.0999755859374]",False,None,False,None
16,16,1.8048169009766752,1254.974844972525,"[212.29998779296875, -852.4000244140625]",False,None,False,None
17,17,1.8165998604085871,1254.9866279319565,"[212.79998779296875, -853.5000000000001]",False,None,False,None
18,18,1.8283533752110088,1254.9983817472141,"[215.20001220703125, -854.3000488281249]",False,None,False,None
19,19,1.8400975758959248,1255.0101256474438,"[216.70001220703125, -855.1999511718749]",False,None,False,None
20,20,1.8518640102802237,1255.0218923822838,"[218.5999755859375, -856.0999755859374]",False,None,False,None
21,21,1.8636439651581895,1255.0336723371613,"[221.20001220703125, -855.9000244140625]",False,None,False,None
22,22,1.875395376772758,1255.0454234483207,"[221.29998779296875, -856.4999999999999]",False,None,False,None
23,23,1.887148891574725,1255.0571772635783,"(99999, 99999)",False,None,False,None
24,24,1.898900603644961,1255.0689286751929,"(99999, 99999)",False,None,False,None
25,25,1.9106847648981784,1255.0807131369017,"(99999, 99999)",False,None,False,None
26,26,1.9225341249730263,1255.0925627974323,"(99999, 99999)",False,None,False,None
27,27,1.93427171563917,1255.1043000876427,"(99999, 99999)",False,None,False,None
28,28,1.9459939830803705,1255.1160220546283,"(99999, 99999)",False,None,False,None
29,29,1.9577535069906844,1255.1277815785386,"(99999, 99999)",False,None,False,None
30,30,1.969505519516133,1255.139533591064,"(99999, 99999)",False,None,False,None
31,31,1.981271953900432,1255.1513000254488,"(99999, 99999)",False,None,False,None
32,32,1.9929828040362736,1255.1630111760394,"(99999, 99999)",False,None,False,None
33,33,2.004760355270264,1255.1747887272738,"(99999, 99999)",False,None,False,None
34,34,2.016586580279636,1255.1866149522832,"(99999, 99999)",False,None,False,None
35,35,2.028323870490567,1255.1983522424941,"(99999, 99999)",False,None,False,None
36,36,2.0400266083302085,1255.2100546798786,"(99999, 99999)",False,None,False,None
37,37,2.0517855313296423,1255.221813602878,"(99999, 99999)",False,None,False,None
38,38,2.063575401235539,1255.233603472784,"(99999, 99999)",False,None,False,None
39,39,2.0753057809720303,1255.2453344534313,"(99999, 99999)",False,None,False,None
